A_X,A_Y,A_Z,B_X,B_Y,B_Z,C_X,C_Y,C_Z,Predict Time
1650.0,880.0,1220.0,425.0,2072.5,1362.0,1452.48,1392.13,1275.61,1.9121739864349365
1650.0,880.0,1220.0,425.0,2072.5,1362.0,1455.53,1723.26,1279.61,1.9155232906341553
1650.0,880.0,1220.0,425.0,2072.5,1362.0,1464.45,1317.62,1292.59,1.9156701564788818
1650.0,880.0,1220.0,425.0,2072.5,1362.0,1430.6,1435.03,1270.95,1.9167840480804443
1650.0,880.0,1220.0,662.5,2072.5,1362.0,1513.17,1286.83,1267.18,1.8443334102630615
1650.0,880.0,1220.0,662.5,2072.5,1362.0,1471.13,1489.25,1239.3,1.8458802700042725
1650.0,880.0,1220.0,662.5,2072.5,1362.0,1515.51,1464.06,1283.12,1.8507850170135498
1650.0,880.0,1220.0,662.5,2072.5,1362.0,1555.45,1348.65,1314.08,1.8513972759246826
1650.0,880.0,1220.0,662.5,2072.5,1362.0,1489.89,1563.59,1274.28,1.8544957637786865
1650.0,880.0,1220.0,662.5,2072.5,1362.0,1480.15,1468.83,1283.78,1.8595378398895264
1650.0,880.0,1220.0,662.5,2072.5,1362.0,1484.2,1400.72,1286.85,1.8596608638763428
1650.0,880.0,1220.0,662.5,2072.5,1362.0,1472.13,1458.27,1283.75,1.8615243434906006
1650.0,880.0,1220.0,662.5,2072.5,1362.0,1456.1,1631.22,1272.5,1.8621041774749756
1650.0,880.0,1220.0,662.5,2072.5,1362.0,1435.32,1256.38,1272.95,1.8653647899627686
1650.0,880.0,1220.0,950.0,2241.5,1362.0,1546.69,1460.51,1281.18,1.7855794429779053
1650.0,880.0,1220.0,950.0,2241.5,1362.0,1503.6,1750.9,1257.94,1.7896173000335693
1650.0,880.0,1220.0,950.0,2241.5,1362.0,1504.78,1767.02,1267.29,1.7923953533172607
1650.0,880.0,1220.0,950.0,2241.5,1362.0,1483.18,1626.92,1254.67,1.7924449443817139
1650.0,880.0,1220.0,950.0,2241.5,1362.0,1505.09,1490.23,1272.74,1.7929608821868896
1650.0,880.0,1220.0,950.0,2241.5,1362.0,1508.66,1449.88,1276.93,1.7932326793670654
1650.0,880.0,1220.0,950.0,2241.5,1362.0,1486.85,1517.64,1266.32,1.7952258586883545
1650.0,880.0,1220.0,950.0,2241.5,1362.0,1523.24,1257.36,1298.37,1.7963979244232178
1650.0,880.0,1220.0,950.0,2241.5,1362.0,1431.5,1595.3,1231.96,1.7966334819793701
1650.0,880.0,1220.0,950.0,2241.5,1362.0,1466.19,1414.33,1259.71,1.7969529628753662
1650.0,880.0,1220.0,950.0,2010.0,1362.0,1492.03,1248.97,1259.24,1.7849929332733154
1650.0,880.0,1220.0,950.0,2010.0,1362.0,1499.12,1632.25,1258.77,1.7861278057098389
1650.0,880.0,1220.0,950.0,2010.0,1362.0,1500.57,1454.12,1273.93,1.7898061275482178
1650.0,880.0,1220.0,950.0,2010.0,1362.0,1499.84,1435.06,1278.7,1.7919442653656006
1650.0,880.0,1220.0,950.0,2010.0,1362.0,1452.41,1429.87,1248.25,1.7926061153411865
1650.0,880.0,1220.0,950.0,2010.0,1362.0,1399.6,1162.9,1220.62,1.793088674545288
1650.0,880.0,1220.0,950.0,2010.0,1362.0,1475.33,1325.48,1269.96,1.7937743663787842
1650.0,880.0,1220.0,950.0,2010.0,1362.0,1436.2,1268.83,1245.55,1.79435133934021
1650.0,880.0,1220.0,950.0,2010.0,1362.0,1481.37,1651.11,1271.03,1.7951457500457764
1650.0,880.0,1220.0,950.0,2010.0,1362.0,1484.95,1418.46,1279.62,1.795419454574585
