A_X,A_Y,A_Z,B_X,B_Y,B_Z,C_X,C_Y,C_Z,time
1650.0,880.0,1220.0,775.0,2072.5,702.0,1126.56,1530.83,945.17,1.968
1650.0,880.0,1220.0,950.0,2478.5,482.0,995.83,1333.1,778.84,1.968
1670.0,-880.0,1205.0,990.0,-2675.0,672.0,825.85,2010.7,839.07,1.968
1670.0,-880.0,1205.0,990.0,-2675.0,672.0,1119.43,-999.55,982.38,1.968
1670.0,-880.0,1205.0,990.0,-2675.0,672.0,825.85,2010.7,839.07,1.968
1670.0,-880.0,1205.0,990.0,-2675.0,672.0,1119.43,-999.55,982.38,1.968
1650.0,880.0,1220.0,775.0,2072.5,702.0,1506.45,1462.3,1057.9,1.944
1650.0,880.0,1220.0,537.5,2072.5,702.0,1180.53,1218.18,960.59,1.92
1670.0,-880.0,1205.0,600.0,-2045.0,467.0,1127.99,-1320.57,1114.91,1.92
1670.0,-880.0,1205.0,600.0,-2045.0,467.0,934.94,-1394.17,818.17,1.92
1670.0,-880.0,1205.0,600.0,-2045.0,467.0,1461.5,-1271.12,1043.04,1.92
1650.0,880.0,1220.0,775.0,2072.5,702.0,1481.41,1216.15,1018.39,1.92
1670.0,-880.0,1205.0,990.0,-2285.0,467.0,1485.5,-1843.42,593.1,1.92
1650.0,880.0,1220.0,950.0,2241.5,482.0,1352.35,1656.21,820.24,1.896
1670.0,-880.0,1205.0,990.0,-2285.0,467.0,1354.14,-1366.73,785.76,1.896
1670.0,-880.0,1205.0,990.0,-2045.0,467.0,1291.03,1398.57,696.53,1.896
1670.0,-880.0,1205.0,990.0,-2045.0,467.0,1111.42,-1780.33,722.87,1.896
1650.0,880.0,1220.0,775.0,2072.5,702.0,1141.97,1314.46,1133.76,1.872
1670.0,-880.0,1205.0,990.0,-2285.0,467.0,991.31,2221.6,914.28,1.872
1670.0,-880.0,1205.0,990.0,-2045.0,467.0,1285.46,-1455.36,647.44,1.872
1650.0,880.0,1220.0,775.0,2072.5,702.0,1259.87,-1555.57,1023.85,1.848
1650.0,880.0,1220.0,775.0,2072.5,702.0,1047.22,1354.73,871.01,1.848
1650.0,880.0,1220.0,950.0,2241.5,482.0,1393.72,1688.4,834.53,1.824
1670.0,-880.0,1205.0,990.0,-2045.0,467.0,1372.64,-1673.07,709.21,1.8
1670.0,-880.0,1205.0,990.0,-2045.0,467.0,1464.37,-1170.24,881.91,1.776
1670.0,-880.0,1205.0,990.0,-2045.0,467.0,1378.78,-1158.0,775.02,1.776
1670.0,-880.0,1205.0,990.0,-2045.0,467.0,1296.1,-1654.3,692.27,1.776
1670.0,-880.0,1205.0,210.0,-2435.0,672.0,911.74,-1961.03,928.18,1.465
1650.0,880.0,1220.0,250.0,2710.0,702.0,982.05,2211.88,1022.89,1.465
1650.0,880.0,1220.0,250.0,2710.0,702.0,982.05,2211.88,1022.89,1.465
